time_utc,brr_style,n_partitions_used,n_obs_total,w_sum_total
2021-10-22 15:00:00+00:00,61676.3957439954,12,420,1075576054.976833
2021-10-22 16:00:00+00:00,61073.88411755086,12,420,776378082.4885331
2021-10-22 17:00:00+00:00,60982.12782186293,12,420,835582375.5295225
2021-10-22 18:00:00+00:00,60859.204872469534,12,420,284479341.50971764
2021-10-22 19:00:00+00:00,60632.58527372751,12,420,258605265.83210394
2021-10-22 20:00:00+00:00,60612.40430427918,12,420,250971718.65272743
2021-10-22 21:00:00+00:00,60915.2094694278,12,420,243248586.66977575
2021-10-22 22:00:00+00:00,60663.90691883595,12,420,186650121.43559453
2021-10-22 23:00:00+00:00,60574.63540809138,12,420,116923907.166569
2021-10-23 00:00:00+00:00,60749.46348291856,12,419,82662904.25568755
2021-10-23 01:00:00+00:00,60799.61790923728,12,420,301064556.53513247
2021-10-23 02:00:00+00:00,61029.0015943672,12,420,165539966.11040452
2021-10-23 03:00:00+00:00,61076.41479956316,12,420,128515686.46927333
2021-10-23 04:00:00+00:00,61129.15902596778,12,420,88168205.61963306
2021-10-23 05:00:00+00:00,61300.20374593838,12,420,186991774.79939398
2021-10-23 06:00:00+00:00,61013.60799905848,12,420,108140540.46373518
2021-10-23 07:00:00+00:00,60939.40743400534,12,420,87635395.86690465
2021-10-23 08:00:00+00:00,60882.1259210897,12,420,110770784.90330799
2021-10-23 09:00:00+00:00,61003.3969453017,12,416,89674468.38462423
2021-10-23 10:00:00+00:00,60645.66155781253,12,420,184207031.0425781
2021-10-23 11:00:00+00:00,60505.106372634094,12,420,181659200.16621703
2021-10-23 12:00:00+00:00,61115.54934137823,12,420,734592236.8276786
2021-10-23 13:00:00+00:00,61555.506992776274,12,420,209686136.03199387
2021-10-23 14:00:00+00:00,61406.25856373441,12,420,143089694.6909491
2021-10-23 15:00:00+00:00,61201.27946094407,12,419,150955792.21772307
2021-10-23 16:00:00+00:00,61222.996307598274,12,420,258111247.63630405
2021-10-23 17:00:00+00:00,61256.32491329464,12,420,237043266.30267018
2021-10-23 18:00:00+00:00,61099.754063166125,12,420,121059964.31317411
2021-10-23 19:00:00+00:00,61272.40279411458,12,420,103675655.90516612
2021-10-23 20:00:00+00:00,61037.45062085008,12,420,108994344.14175549
2021-10-23 21:00:00+00:00,60964.34725482957,12,420,97447578.67033333
2021-10-23 22:00:00+00:00,61050.75820550109,12,418,104194166.77095464
2021-10-23 23:00:00+00:00,61150.88044514114,12,420,116314499.86143109
2021-10-24 00:00:00+00:00,61184.039082869276,12,420,125845390.19390148
2021-10-24 01:00:00+00:00,61236.505782306216,12,419,164380791.96302193
2021-10-24 02:00:00+00:00,61028.63811898723,12,419,118419135.67274839
2021-10-24 03:00:00+00:00,61024.780595157536,12,418,128964814.2355406
2021-10-24 04:00:00+00:00,61211.27746693725,12,419,73550157.16949813
2021-10-24 05:00:00+00:00,61008.95943845198,12,417,98298191.43118343
2021-10-24 06:00:00+00:00,60985.13174838989,12,418,78462289.12255315
2021-10-24 07:00:00+00:00,60915.56107214225,12,418,132982785.88729881
2021-10-24 08:00:00+00:00,60758.963135619524,12,420,132901103.99136217
2021-10-24 09:00:00+00:00,60575.138496276,12,420,147478968.3541118
2021-10-24 10:00:00+00:00,60958.07833577606,12,419,219681975.06857708
2021-10-24 11:00:00+00:00,60885.588399633125,12,420,93491917.20614006
2021-10-24 12:00:00+00:00,60611.733377950826,12,418,306304442.9367757
2021-10-24 13:00:00+00:00,60265.62966313483,12,420,690487779.6899675
2021-10-24 14:00:00+00:00,60537.132638895455,12,420,284181318.62923735
2021-10-24 15:00:00+00:00,60324.416951347055,12,420,300495733.1136439
2021-10-24 16:00:00+00:00,59992.036396068586,12,420,750430990.2036355
2021-10-24 17:00:00+00:00,60014.009383030665,12,420,346341288.95372754
2021-10-24 18:00:00+00:00,60329.59406199128,12,419,146072329.7405483
2021-10-24 19:00:00+00:00,59992.025230855485,12,420,204909062.85032564
2021-10-24 20:00:00+00:00,60384.199854616134,12,420,195058292.60338762
2021-10-24 21:00:00+00:00,60808.825669491715,12,420,209560991.74410304
2021-10-24 22:00:00+00:00,61045.20816354768,12,420,190700242.16792485
2021-10-24 23:00:00+00:00,60948.304961288755,12,420,110129808.91886903
2021-10-25 00:00:00+00:00,60856.7296829187,12,418,93266707.89583187
2021-10-25 01:00:00+00:00,61101.99078167232,12,420,384266674.4518688
2021-10-25 02:00:00+00:00,61840.7501555682,12,420,300213219.7140873
2021-10-25 03:00:00+00:00,61726.94697297368,12,420,126006893.30509421
2021-10-25 04:00:00+00:00,61983.7328209143,12,420,219677470.67320952
2021-10-25 05:00:00+00:00,61967.10520525929,12,420,151722293.27547586
2021-10-25 06:00:00+00:00,61969.93072326981,12,420,143529639.2178281
2021-10-25 07:00:00+00:00,61927.94178144788,12,420,109529375.66988865
2021-10-25 08:00:00+00:00,62463.30623594823,12,420,392083745.2345883
2021-10-25 09:00:00+00:00,62806.30040563581,12,420,316467017.265883
2021-10-25 10:00:00+00:00,62769.53771305306,12,420,155550101.03460634
2021-10-25 11:00:00+00:00,62665.1959726688,12,420,184605095.41731837
2021-10-25 12:00:00+00:00,62873.5453587513,12,420,268941873.6403946
2021-10-25 13:00:00+00:00,62827.870880102164,12,420,175905842.53091708
2021-10-25 14:00:00+00:00,62958.1412844183,12,420,391062242.4677439
2021-10-25 15:00:00+00:00,63134.67976044191,12,420,255370845.3932988
2021-10-25 16:00:00+00:00,63360.04949923893,12,420,391786233.4485093
2021-10-25 17:00:00+00:00,63540.50288163635,12,420,286032104.83385336
2021-10-25 18:00:00+00:00,63196.002567942814,12,420,387586115.7282732
2021-10-25 19:00:00+00:00,62961.33172544624,12,420,197276299.3265167
2021-10-25 20:00:00+00:00,62874.149413182364,12,420,162157820.34131718
2021-10-25 21:00:00+00:00,62680.90311173906,12,419,170932297.69814506
2021-10-25 22:00:00+00:00,62872.64594178314,12,420,205304505.52139285
2021-10-25 23:00:00+00:00,62847.49518603557,12,420,127934706.0617176
2021-10-26 00:00:00+00:00,63012.88940767352,12,419,121822522.4470711
2021-10-26 01:00:00+00:00,63054.76107265864,12,420,202327165.16885608
2021-10-26 02:00:00+00:00,62869.35937934014,12,418,144301486.02375606
2021-10-26 03:00:00+00:00,62769.59614871849,12,420,143688029.22601742
2021-10-26 04:00:00+00:00,62710.36115781177,12,420,133531342.1971043
2021-10-26 05:00:00+00:00,62527.85324079653,12,420,245055747.1333921
2021-10-26 06:00:00+00:00,62476.46756103081,12,420,115188318.28982852
2021-10-26 07:00:00+00:00,62402.65121407487,12,419,205307114.4480471
2021-10-26 08:00:00+00:00,62345.76091101005,12,420,190992875.8235683
2021-10-26 09:00:00+00:00,62863.8485590094,12,420,356586605.79696476
2021-10-26 10:00:00+00:00,62706.67983445271,12,420,190325961.96698046
2021-10-26 11:00:00+00:00,62755.77682320454,12,420,226902758.66258913
2021-10-26 12:00:00+00:00,62823.12711321962,12,420,220185117.3350169
2021-10-26 13:00:00+00:00,62564.65691105477,12,420,222201583.13033518
2021-10-26 14:00:00+00:00,62375.41782157626,12,420,248210014.3718922
2021-10-26 15:00:00+00:00,62007.618717513775,12,420,390678876.6632133
2021-10-26 16:00:00+00:00,62186.513512413054,12,420,460074477.81778055
2021-10-26 17:00:00+00:00,62214.465142809764,12,420,367577647.69802755
2021-10-26 18:00:00+00:00,62252.01580649308,12,420,165991134.95872182
2021-10-26 19:00:00+00:00,62406.791173278536,12,420,189266213.87141547
2021-10-26 20:00:00+00:00,62142.837074712974,12,420,177246109.35818398
2021-10-26 21:00:00+00:00,62087.67780108713,12,420,264072677.38231322
2021-10-26 22:00:00+00:00,61706.64822228931,12,420,536424962.02372605
2021-10-26 23:00:00+00:00,60315.022402711875,12,420,892191716.7260728
2021-10-27 00:00:00+00:00,60377.40542719283,12,420,274966068.40075237
2021-10-27 01:00:00+00:00,60554.89485583888,12,420,287055808.91505736
2021-10-27 02:00:00+00:00,60697.392440801596,12,420,189225460.19351467
2021-10-27 03:00:00+00:00,60510.206790065924,12,420,308046229.9058704
2021-10-27 04:00:00+00:00,60660.497247471685,12,420,182435554.91477436
2021-10-27 05:00:00+00:00,61052.30929549798,12,420,554184847.1366973
2021-10-27 06:00:00+00:00,61078.9310590429,12,420,225710904.91827115
2021-10-27 07:00:00+00:00,60784.13629647007,12,420,273832822.24311113
2021-10-27 08:00:00+00:00,60366.17295043509,12,420,542133266.9955392
2021-10-27 09:00:00+00:00,58942.30523581079,12,420,2070384863.8289716
2021-10-27 10:00:00+00:00,58899.729177280744,12,420,431714301.34044117
2021-10-27 11:00:00+00:00,58778.826713767114,12,420,398862240.45277065
2021-10-27 12:00:00+00:00,58855.95673388647,12,420,254940357.78685564
2021-10-27 13:00:00+00:00,58792.60347914786,12,420,391911925.1075406
2021-10-27 14:00:00+00:00,59042.04021099241,12,420,276595067.20390207
2021-10-27 15:00:00+00:00,59013.68426624299,12,420,363663741.6862213
2021-10-27 16:00:00+00:00,59025.503759967054,12,420,296890104.4364166
2021-10-27 17:00:00+00:00,58800.467432366124,12,420,317952999.6405881
2021-10-27 18:00:00+00:00,58987.36020023201,12,420,208858446.87480435
2021-10-27 19:00:00+00:00,58873.49627849839,12,420,190704700.89379734
2021-10-27 20:00:00+00:00,58542.55923971006,12,420,508970241.8847899
2021-10-27 21:00:00+00:00,58893.23146128474,12,420,356526035.08063465
2021-10-27 22:00:00+00:00,58878.84183839796,12,420,183434168.67910975
2021-10-27 23:00:00+00:00,58668.40911031524,12,420,193991410.8093403
2021-10-28 00:00:00+00:00,58572.68325815501,12,420,184331641.89216268
2021-10-28 01:00:00+00:00,58565.378970036145,12,420,293335617.2827049
2021-10-28 02:00:00+00:00,58682.54546955224,12,420,308363243.65461147
2021-10-28 03:00:00+00:00,58785.67966311763,12,419,154551687.52470928
2021-10-28 04:00:00+00:00,58885.124355953565,12,419,204399096.3578089
2021-10-28 05:00:00+00:00,58924.66483580969,12,420,211805131.53111377
2021-10-28 06:00:00+00:00,58971.47003584926,12,420,233953026.47506884
2021-10-28 07:00:00+00:00,59000.999477512065,12,420,387677125.1743713
2021-10-28 08:00:00+00:00,58968.05232663471,12,420,198884685.34949377
2021-10-28 09:00:00+00:00,59729.08537988847,12,420,600913682.3277755
2021-10-28 10:00:00+00:00,60648.34854872242,12,420,450526431.3749201
2021-10-28 11:00:00+00:00,61004.293718168046,12,420,280887496.05495995
2021-10-28 12:00:00+00:00,60923.82826904877,12,420,257131049.6900304
2021-10-28 13:00:00+00:00,61048.520974569554,12,420,282501983.28091335
2021-10-28 14:00:00+00:00,61351.991649000265,12,420,405480002.06004053
2021-10-28 15:00:00+00:00,61440.988753654674,12,420,281753435.8317744
2021-10-28 16:00:00+00:00,61344.159121951896,12,420,222073251.96529534
2021-10-28 17:00:00+00:00,61219.27281352101,12,420,189173154.7955042
2021-10-28 18:00:00+00:00,61067.63664994986,12,420,318129874.0772671
2021-10-28 19:00:00+00:00,60450.1691516579,12,420,1662242370.0030477
2021-10-28 20:00:00+00:00,60281.722922644236,12,420,636232450.5901306
2021-10-28 21:00:00+00:00,61741.421571370505,12,420,751972217.5700724
2021-10-28 22:00:00+00:00,60819.45783352659,12,420,339897518.09690374
2021-10-28 23:00:00+00:00,60651.755933994886,12,420,202390815.60181266
2021-10-29 00:00:00+00:00,60561.736487868184,12,420,319549105.5763992
2021-10-29 01:00:00+00:00,60622.518197587204,12,420,407643006.6155894
2021-10-29 02:00:00+00:00,61540.832389811985,12,420,447916075.1863467
2021-10-29 03:00:00+00:00,61538.44335957454,12,419,221597800.391052
2021-10-29 04:00:00+00:00,61637.56738127351,12,420,180112466.07238054
2021-10-29 05:00:00+00:00,61548.57007510914,12,418,149910172.56547675
2021-10-29 06:00:00+00:00,61156.18498614852,12,420,296791569.75309175
2021-10-29 07:00:00+00:00,61199.22354991355,12,420,186921143.85664216
2021-10-29 08:00:00+00:00,60730.684502712655,12,420,350081939.87502277
2021-10-29 09:00:00+00:00,60728.05180850986,12,420,332779075.3313738
2021-10-29 10:00:00+00:00,60958.21054335724,12,420,218479663.69119495
2021-10-29 11:00:00+00:00,60839.88484475628,12,420,199051879.5640091
2021-10-29 12:00:00+00:00,60897.877591663164,12,420,297090264.9205562
2021-10-29 13:00:00+00:00,61039.45513118069,12,420,453348009.8520323
2021-10-29 14:00:00+00:00,61053.69476208205,12,420,280008363.56046593
2021-10-29 15:00:00+00:00,61135.777883412426,12,420,440523162.73012185
2021-10-29 16:00:00+00:00,62083.57786490871,12,420,669746330.5105349
2021-10-29 17:00:00+00:00,62691.44112467439,12,420,516321218.3897149
2021-10-29 18:00:00+00:00,62516.36896391909,12,420,244714817.0540224
2021-10-29 19:00:00+00:00,62253.89287500959,12,420,202180222.69384465
2021-10-29 20:00:00+00:00,62143.68962038018,12,420,238238066.54847586
2021-10-29 21:00:00+00:00,62404.1139532277,12,420,182465854.64362755
2021-10-29 22:00:00+00:00,62353.05669278697,12,419,110812599.07148139
2021-10-29 23:00:00+00:00,62308.3102091759,12,420,116482257.03700496
2021-10-30 00:00:00+00:00,62211.867164737545,12,420,125635825.77929668
2021-10-30 01:00:00+00:00,62088.89414786902,12,420,215866799.1051412
2021-10-30 02:00:00+00:00,62001.604067838976,12,420,138235782.59634113
2021-10-30 03:00:00+00:00,61929.470469969725,12,418,137375048.25227138
2021-10-30 04:00:00+00:00,61762.52275050908,12,420,159431001.05018684
2021-10-30 05:00:00+00:00,61673.53582447051,12,420,142015736.3708497
2021-10-30 06:00:00+00:00,61582.82670274761,12,420,161185107.23594552
2021-10-30 07:00:00+00:00,61629.12486258368,12,419,129798996.912924
2021-10-30 08:00:00+00:00,61662.34394351906,12,420,98710430.26215793
2021-10-30 09:00:00+00:00,61433.72165723668,12,420,208064871.36855006
2021-10-30 10:00:00+00:00,61427.35904963877,12,419,142384676.38162428
2021-10-30 11:00:00+00:00,61523.814163732924,12,420,139644478.4246465
2021-10-30 12:00:00+00:00,61711.73064947937,12,420,153616851.83421192
2021-10-30 13:00:00+00:00,61531.54020225924,12,420,182106126.12144318
2021-10-30 14:00:00+00:00,61632.10766165299,12,420,391968287.547278
2021-10-30 15:00:00+00:00,61184.517291064694,12,420,452337578.86568475
2021-10-30 16:00:00+00:00,61334.542877556814,12,420,183835027.14715606
2021-10-30 17:00:00+00:00,61287.960486680684,12,420,218536566.9602175
2021-10-30 18:00:00+00:00,61319.7751582659,12,420,141370164.59664807
2021-10-30 19:00:00+00:00,61461.02578458431,12,420,132089251.50400697
2021-10-30 20:00:00+00:00,61599.461864551464,12,420,113803799.18575183
2021-10-30 21:00:00+00:00,61783.152731135335,12,420,143809091.28420034
2021-10-30 22:00:00+00:00,61603.5656687163,12,420,120221081.69788784
2021-10-30 23:00:00+00:00,61411.30119180912,12,420,221927182.5579476
2021-10-31 00:00:00+00:00,61673.80028089233,12,420,212860060.5799569
2021-10-31 01:00:00+00:00,62248.092145624774,12,420,328068751.21108365
2021-10-31 02:00:00+00:00,62271.5583986924,12,420,197780060.24140844
2021-10-31 03:00:00+00:00,62078.15685105179,12,420,228226781.81066158
2021-10-31 04:00:00+00:00,61728.66333364619,12,420,151452774.46513835
2021-10-31 05:00:00+00:00,61584.8066218553,12,420,174630817.7226142
2021-10-31 06:00:00+00:00,61328.3944468761,12,420,230812858.25720665
2021-10-31 07:00:00+00:00,61248.8610596383,12,420,162179855.1965767
2021-10-31 08:00:00+00:00,61312.82793792118,12,418,121124856.33930549
2021-10-31 09:00:00+00:00,60971.29177732474,12,420,335201798.42837054
2021-10-31 10:00:00+00:00,60671.89049731009,12,420,229585512.62941355
2021-10-31 11:00:00+00:00,60736.16316842532,12,420,315366302.50095665
2021-10-31 12:00:00+00:00,60590.6411036693,12,420,261884677.18846375
2021-10-31 13:00:00+00:00,60412.719534410055,12,420,321862241.03083014
2021-10-31 14:00:00+00:00,60359.66741900365,12,420,354631522.108109
2021-10-31 15:00:00+00:00,60416.777753087285,12,420,316978230.05975395
2021-10-31 16:00:00+00:00,60557.440788023785,12,420,161738158.18441704
2021-10-31 17:00:00+00:00,60472.03960796484,12,420,177931655.37753275
2021-10-31 18:00:00+00:00,60697.98538616398,12,420,173635146.34345993
2021-10-31 19:00:00+00:00,60573.18418846088,12,420,160188818.40874824
2021-10-31 20:00:00+00:00,60724.60096941143,12,420,110009995.74447674
2021-10-31 21:00:00+00:00,60847.4222198966,12,419,153998876.2572596
2021-10-31 22:00:00+00:00,61177.824070248746,12,420,174316228.47237495
2021-10-31 23:00:00+00:00,61398.64955848366,12,420,138217136.78245828
2021-11-01 00:00:00+00:00,61389.17625438724,12,420,127904956.54383542
2021-11-01 01:00:00+00:00,61457.43201783025,12,420,188824414.88490593
2021-11-01 02:00:00+00:00,61542.92305860328,12,420,154775777.49926975
2021-11-01 03:00:00+00:00,60644.16569157568,12,420,562089552.8024257
2021-11-01 04:00:00+00:00,60296.59309704572,12,420,286646030.71517134
2021-11-01 05:00:00+00:00,60306.43917509833,12,420,428448515.54123986
2021-11-01 06:00:00+00:00,60643.442749412294,12,420,164494540.90155324
2021-11-01 07:00:00+00:00,60610.50251167329,12,420,187886103.78954458
2021-11-01 08:00:00+00:00,61940.835245979564,12,420,669502959.6088889
2021-11-01 09:00:00+00:00,62062.724993737385,12,420,362793339.4233495
2021-11-01 10:00:00+00:00,62054.76722959723,12,420,304490717.020957
2021-11-01 11:00:00+00:00,62054.50294629872,12,420,254265963.94342273
2021-11-01 12:00:00+00:00,62097.9149460604,12,420,362965153.9269244
2021-11-01 13:00:00+00:00,61890.15582539334,12,420,328669187.76859677
2021-11-01 14:00:00+00:00,61852.971733683,12,420,230626089.95326376
2021-11-01 15:00:00+00:00,61714.75713118884,12,420,265073797.08442482
2021-11-01 16:00:00+00:00,61500.91588466675,12,420,198490404.01554728
2021-11-01 17:00:00+00:00,61279.84234216854,12,420,252533041.15662
2021-11-01 18:00:00+00:00,60862.50396225026,12,420,253239548.87062612
2021-11-01 19:00:00+00:00,60622.36351776809,12,420,199336958.7812143
2021-11-01 20:00:00+00:00,60946.50211629901,12,420,296250606.0497017
2021-11-01 21:00:00+00:00,60893.584346703516,12,420,252349103.43323827
2021-11-01 22:00:00+00:00,60649.06181809664,12,420,145351452.66428086
2021-11-01 23:00:00+00:00,60993.383731186244,12,420,138682635.6089404
2021-11-02 00:00:00+00:00,61074.07842441598,12,420,132703571.87340213
2021-11-02 01:00:00+00:00,60980.99187271684,12,420,318991627.42848253
2021-11-02 02:00:00+00:00,61166.973155955646,12,420,274754976.6792339
2021-11-02 03:00:00+00:00,61099.432448518026,12,420,170291828.88857082
2021-11-02 04:00:00+00:00,60976.70832950016,12,420,128383838.7836178
2021-11-02 05:00:00+00:00,61335.94334796278,12,420,183142698.25322732
2021-11-02 06:00:00+00:00,61524.22414274011,12,420,218050527.68743813
2021-11-02 07:00:00+00:00,61669.117304348074,12,420,149119287.80134857
2021-11-02 08:00:00+00:00,61660.070903574735,12,420,153170132.10320273
2021-11-02 09:00:00+00:00,61542.130725414376,12,420,177286867.1700979
2021-11-02 10:00:00+00:00,62076.53998809951,12,420,744765009.3417201
2021-11-02 11:00:00+00:00,63266.096312147514,12,420,594332414.5954236
2021-11-02 12:00:00+00:00,63200.46975688217,12,420,277708188.4346391
2021-11-02 13:00:00+00:00,63133.920618204655,12,420,263889191.96134177
2021-11-02 14:00:00+00:00,63193.31437758373,12,420,226794945.90424168
2021-11-02 15:00:00+00:00,63366.31701136943,12,420,468079299.7726303
2021-11-02 16:00:00+00:00,63664.61620188248,12,420,544450827.4812205
2021-11-02 17:00:00+00:00,63820.122543584584,12,420,378980648.8050931
2021-11-02 18:00:00+00:00,63574.05001020575,12,420,206092442.9455952
2021-11-02 19:00:00+00:00,63353.67200489727,12,420,189607051.01249036
2021-11-02 20:00:00+00:00,63409.99573409904,12,420,178547465.56066653
2021-11-02 21:00:00+00:00,63217.861985796866,12,420,200093925.0708083
2021-11-02 22:00:00+00:00,63042.355828297885,12,420,177840408.4491079
2021-11-02 23:00:00+00:00,63009.00607284287,12,419,192178744.90468577
2021-11-03 00:00:00+00:00,62896.68693719328,12,420,305916532.7759486
2021-11-03 01:00:00+00:00,63108.931433019265,12,420,248956470.3290451
2021-11-03 02:00:00+00:00,63224.55352372224,12,420,201837381.65203646
2021-11-03 03:00:00+00:00,63001.30292627239,12,420,176882517.60706815
2021-11-03 04:00:00+00:00,63067.8131119878,12,418,148251643.90577558
2021-11-03 05:00:00+00:00,62959.23421881624,12,418,176774276.31616402
2021-11-03 06:00:00+00:00,63013.54785148678,12,420,175160660.80381277
2021-11-03 07:00:00+00:00,62965.133955977355,12,420,149711684.47900525
2021-11-03 08:00:00+00:00,63012.72401543623,12,419,213667780.1976469
2021-11-03 09:00:00+00:00,63064.03528465243,12,420,189253541.97216195
2021-11-03 10:00:00+00:00,63105.02512000085,12,420,176539466.95934665
2021-11-03 11:00:00+00:00,63220.8526184782,12,419,161138097.71281978
2021-11-03 12:00:00+00:00,63076.634638066935,12,420,160031933.44805866
2021-11-03 13:00:00+00:00,62733.35789004876,12,420,442467555.6627159
2021-11-03 14:00:00+00:00,62282.665787196245,12,420,560047458.6431966
2021-11-03 15:00:00+00:00,61906.34979263141,12,420,326296083.1373863
2021-11-03 16:00:00+00:00,61963.51848012436,12,420,239318877.20392403
2021-11-03 17:00:00+00:00,62251.909046599154,12,420,259092479.9304199
2021-11-03 18:00:00+00:00,62372.65232264352,12,420,221990134.72919887
2021-11-03 19:00:00+00:00,62411.068614584714,12,420,1126442239.171897
2021-11-03 20:00:00+00:00,63014.365747601296,12,420,280996585.1092757
2021-11-03 21:00:00+00:00,62814.426612609175,12,420,197191083.3091969
2021-11-03 22:00:00+00:00,62955.072546023,12,420,165969715.86735347
2021-11-03 23:00:00+00:00,62900.17047603015,12,420,169145202.68401343
2021-11-04 00:00:00+00:00,62895.83930634619,12,420,128173694.51204358
2021-11-04 01:00:00+00:00,62905.33838775512,12,420,178291888.4963206
2021-11-04 02:00:00+00:00,62519.99531823454,12,420,241298442.88642976
2021-11-04 03:00:00+00:00,62428.21103065817,12,419,154300565.10016704
2021-11-04 04:00:00+00:00,62438.922987240316,12,419,130563396.64380704
2021-11-04 05:00:00+00:00,62662.91997024894,12,418,135904419.81888655
2021-11-04 06:00:00+00:00,62525.30459096309,12,417,106360270.35662442
2021-11-04 07:00:00+00:00,62446.76458808012,12,420,156846434.39600188
2021-11-04 08:00:00+00:00,62307.45143909287,12,419,255513717.16735277
2021-11-04 09:00:00+00:00,61854.26706146282,12,420,335484736.2210053
2021-11-04 10:00:00+00:00,61584.793529801675,12,420,242839704.294984
2021-11-04 11:00:00+00:00,61768.43406819261,12,420,230778484.05097553
2021-11-04 12:00:00+00:00,61645.663120610836,12,420,219848759.34709418
2021-11-04 13:00:00+00:00,61610.308178639425,12,420,205218216.5462256
2021-11-04 14:00:00+00:00,61845.6732959664,12,420,314006053.8272842
2021-11-04 15:00:00+00:00,62084.21232456715,12,420,246574812.5735016
2021-11-04 16:00:00+00:00,61193.583939368924,12,420,575379366.0777446
2021-11-04 17:00:00+00:00,61098.265457340465,12,420,308178237.6774603
2021-11-04 18:00:00+00:00,61022.07604370857,12,420,217434069.8905628
2021-11-04 19:00:00+00:00,61102.54786584419,12,420,227343127.8388107
2021-11-04 20:00:00+00:00,61074.03462816854,12,420,172676140.07418936
2021-11-04 21:00:00+00:00,61277.424885049484,12,420,131981174.87825468
2021-11-04 22:00:00+00:00,61341.60510743927,12,420,102877138.11112067
2021-11-04 23:00:00+00:00,61227.842815787066,12,420,120945348.73310351
2021-11-05 00:00:00+00:00,61311.753714265775,12,420,112704150.0438103
2021-11-05 01:00:00+00:00,61185.52101598289,12,420,166103224.64250398
2021-11-05 02:00:00+00:00,61230.09487061997,12,420,190498607.82629272
2021-11-05 03:00:00+00:00,61769.355567171035,12,420,179565782.4517278
2021-11-05 04:00:00+00:00,62046.159343800646,12,420,218936824.76152703
2021-11-05 05:00:00+00:00,62159.98095289122,12,420,169544207.15012497
2021-11-05 06:00:00+00:00,62044.41062122367,12,420,119821590.9030021
2021-11-05 07:00:00+00:00,62342.10181082241,12,420,202409715.43995598
2021-11-05 08:00:00+00:00,62267.25231030443,12,420,122544692.93764545
2021-11-05 09:00:00+00:00,62058.38845869156,12,420,189039580.31307727
2021-11-05 10:00:00+00:00,61872.47498900836,12,420,199924671.15146357
2021-11-05 11:00:00+00:00,61614.421750044334,12,419,148941014.63038158
2021-11-05 12:00:00+00:00,61484.47716801387,12,420,335844243.21779275
2021-11-05 13:00:00+00:00,61375.93720686488,12,420,343031103.8768411
2021-11-05 14:00:00+00:00,61618.40770976449,12,420,320739309.2254984
2021-11-05 15:00:00+00:00,61543.43725410529,12,420,225148789.63194865
2021-11-05 16:00:00+00:00,60968.01596424268,12,420,459672675.09091777
2021-11-05 17:00:00+00:00,60882.327959278606,12,420,240460982.90238658
2021-11-05 18:00:00+00:00,60910.31479474527,12,420,181323232.73416427
2021-11-05 19:00:00+00:00,61099.48200300284,12,420,221976591.21555436
2021-11-05 20:00:00+00:00,61045.21705908444,12,420,183221645.80414525
2021-11-05 21:00:00+00:00,60875.16335090223,12,420,177083275.002042
2021-11-05 22:00:00+00:00,61076.70257538493,12,420,142624812.80656245
2021-11-05 23:00:00+00:00,61136.0885642524,12,419,113062826.9109456
2021-11-06 00:00:00+00:00,60951.65303743986,12,416,109908769.3737014
2021-11-06 01:00:00+00:00,61074.98497918044,12,420,134559134.23365813
2021-11-06 02:00:00+00:00,61145.20453848765,12,420,140784662.3216597
2021-11-06 03:00:00+00:00,60985.2794809485,12,418,135392463.56549463
2021-11-06 04:00:00+00:00,61033.04445913233,12,418,110147439.47604823
2021-11-06 05:00:00+00:00,61161.27236176637,12,417,124655293.16169588
2021-11-06 06:00:00+00:00,61319.475217316416,12,416,128164639.22099836
2021-11-06 07:00:00+00:00,61321.79895428279,12,419,122048648.69283845
2021-11-06 08:00:00+00:00,60869.131772556604,12,419,298054530.89563704
2021-11-06 09:00:00+00:00,61041.7106310399,12,420,282650187.33705163
2021-11-06 10:00:00+00:00,61050.89370233629,12,420,107293958.64303954
2021-11-06 11:00:00+00:00,60807.06435453784,12,420,264916089.3443481
2021-11-06 12:00:00+00:00,60382.048177589466,12,420,442861299.3996257
2021-11-06 13:00:00+00:00,60342.976347639196,12,420,286347824.38651264
2021-11-06 14:00:00+00:00,60451.54313381024,12,419,157282293.58588406
2021-11-06 15:00:00+00:00,60525.0035473713,12,420,155387421.329761
2021-11-06 16:00:00+00:00,60672.78590911371,12,417,120878953.63334286
2021-11-06 17:00:00+00:00,60607.02467188754,12,418,159228751.2353742
2021-11-06 18:00:00+00:00,60673.021719542834,12,417,99883202.14086896
2021-11-06 19:00:00+00:00,60756.06957974165,12,420,89527688.6661926
2021-11-06 20:00:00+00:00,60905.83219900707,12,420,165706878.46677876
2021-11-06 21:00:00+00:00,61192.37682579077,12,419,197744003.45730737
2021-11-06 22:00:00+00:00,61346.1482144056,12,420,112933311.99138606
2021-11-06 23:00:00+00:00,61395.58239113949,12,420,90614098.12175205
2021-11-07 00:00:00+00:00,61373.05594181046,12,420,86906104.29504009
2021-11-07 01:00:00+00:00,61448.233238254084,12,420,233382891.01505333
2021-11-07 02:00:00+00:00,62040.867734110616,12,420,386029443.01436937
2021-11-07 03:00:00+00:00,61902.8588545142,12,416,133307777.40115747
2021-11-07 04:00:00+00:00,62027.91939683838,12,418,101292806.48496702
2021-11-07 05:00:00+00:00,62192.26887896333,12,418,123224893.94154397
2021-11-07 06:00:00+00:00,62045.96580178408,12,418,96197389.18307166
2021-11-07 07:00:00+00:00,61956.989529612336,12,419,94427101.9540087
